Date,HarvestedPixelCountRed,HarvestedPixelCountBlue,HarvestedPixelCountGreen,Cloud,
2017-01-01,15709,17621,3217,0
2017-01-11,4218,27538,13454,0
2017-02-10,2185,26580,35053,0
2017-02-20,3479,28434,26011,0
2017-03-02,6255,23935,28825,0
2017-03-12,5622,22586,26169,0
2017-04-01,8812,64144,272,0
2017-04-11,6862,61850,218,0
2017-05-01,6865,61475,218,0
2017-05-11,10314,72413,793,0
2017-05-21,5884,21072,190,0
2017-05-31,3427,46209,877,0
2017-06-20,8487,52194,2119,0
2017-07-10,8119,46233,2032,0
2017-07-20,24475,38701,4528,0
2017-07-30,25711,23813,150,0
2017-08-09,31426,38493,1299,0
2017-08-19,33531,36598,1270,0
2017-09-08,44108,15139,35,0
2017-09-18,41466,4244,0,0
2017-09-28,60607,1319,0,0
2017-10-08,65297,755,0,0
2017-10-28,53952,4821,76,0
2017-11-07,47484,7337,415,0
2017-11-17,42101,6280,383,0
2017-11-27,15467,20681,2149,0
2017-12-07,11831,27912,9907,0
2017-12-17,6684,27854,10758,0
2017-12-27,15323,22552,5855,0
2018-01-06,15554,20781,3458,0
2018-01-26,12999,20153,3440,0
2018-02-15,5459,8266,1262,0
2018-03-17,4449,19116,38813,0
2018-04-16,4713,19082,15216,0
2018-04-26,12210,16825,44036,0
2018-05-06,14907,14549,13615,0
2018-05-26,13651,8558,955,0
2018-06-05,21473,32594,13936,0
2018-06-15,20367,42331,4237,0
2018-06-25,8696,16567,343,0
2018-07-05,22770,22276,1619,0
2018-07-15,35612,28642,4327,0
2018-07-25,32927,24512,1564,0
2018-08-04,36628,19585,581,0
2018-08-14,43935,18032,26,0
2018-08-24,48765,10765,46,0
2018-09-03,54147,6707,24,0
2018-09-13,61061,3143,0,0
2018-10-03,70109,1392,0,0
2018-10-23,51750,480,1,0
2018-11-02,49935,2928,19,0
2018-11-12,35416,5930,61,0
2018-11-22,30270,1623,9,0
2018-12-02,33705,3753,0,0
2019-01-01,32127,3202,0,0
2019-01-21,1778,19868,24790,0
2019-02-20,1926,28306,35832,0
2019-03-02,5133,20814,34713,0
2019-03-12,6438,21831,41770,0
2019-04-11,6168,28966,18948,0
2019-04-21,4439,15399,2262,0
2019-05-01,2722,30916,12644,0
2019-05-11,5804,16843,52099,0
2019-05-21,8506,31442,16015,0
2019-06-10,11537,20564,5898,0
2019-06-20,21439,18701,32488,0
2019-06-30,22876,19184,27299,0
2019-07-20,30394,25524,12435,0
2019-07-30,29860,14530,2277,0
2019-08-09,41576,20381,10543,0
