Date,HarvestedPixelCountRed,HarvestedPixelCountBlue,HarvestedPixelCountGreen,Cloud,
2017-01-01,24927,8531,919,0
2017-01-11,9180,16264,16343,0
2017-02-10,7879,8364,42769,0
2017-02-20,7186,23045,11135,0
2017-03-02,8833,12462,31543,0
2017-03-12,9515,13943,27869,0
2017-04-01,8331,48607,625,0
2017-04-11,7698,47949,543,0
2017-05-01,16067,18849,476,0
2017-05-11,11106,48507,362,0
2017-05-21,23411,14242,45,0
2017-05-31,19696,12794,48,0
2017-06-20,11592,30829,3990,0
2017-07-10,22466,16424,1052,0
2017-07-20,21057,24831,5958,0
2017-07-30,37853,14564,716,0
2017-08-09,28100,23318,2978,0
2017-08-19,35601,19064,2369,0
2017-09-08,45914,7389,28,0
2017-09-18,55852,2983,2,0
2017-09-28,64279,719,0,0
2017-10-08,63000,684,14,0
2017-10-28,50522,4502,60,0
2017-11-07,39653,7282,111,0
2017-11-17,45439,3589,70,0
2017-11-27,20414,18362,2372,0
2017-12-07,11714,24376,5374,0
2017-12-17,9439,21051,13972,0
2017-12-27,10052,20752,9767,0
2018-01-06,12642,18724,5713,0
2018-01-26,9922,12657,9258,0
2018-02-15,12348,11397,8736,0
2018-03-17,5492,12408,32659,0
2018-04-16,8244,24882,4815,0
2018-04-26,7862,5993,43644,0
2018-05-06,17358,12336,12308,0
2018-05-26,15520,18043,2578,0
2018-06-05,11728,26004,9643,0
2018-06-15,12214,25312,6027,0
2018-06-25,20282,17283,3258,0
2018-07-05,32248,11991,2642,0
2018-07-15,30824,15921,4010,0
2018-07-25,38893,12843,2814,0
2018-08-04,43233,11605,1465,0
2018-08-14,43624,11625,24,0
2018-08-24,52530,6237,18,0
2018-09-03,54525,4489,18,0
2018-09-13,61574,2247,2,0
2018-10-03,64865,1506,3,0
2018-10-23,62799,1669,14,0
2018-11-02,48791,5384,0,0
2018-11-12,38717,7568,141,0
2018-11-22,29200,10175,175,0
2018-12-02,21454,17579,2,0
2019-01-01,21968,16462,3,0
2019-01-21,5020,12827,29453,0
2019-02-20,5789,12533,28927,0
2019-03-02,8015,15345,27437,0
2019-03-12,7383,8057,39169,0
2019-04-11,15411,6792,26932,0
2019-04-21,12880,1695,126,0
2019-05-01,14729,7652,196,0
2019-05-11,7393,6761,33401,0
2019-05-21,6917,27707,5364,0
2019-06-10,25146,13398,1973,0
2019-06-20,17766,13209,9251,0
2019-06-30,18052,12291,9957,0
2019-07-20,25559,14056,3519,0
2019-07-30,42238,8426,793,0
2019-08-09,33120,13825,4509,0
