Date,HarvestedPixelCountRed,HarvestedPixelCountBlue,HarvestedPixelCountGreen,Cloud,
2017-01-01,2986,9058,1572,0
2017-01-11,1278,8193,2189,0
2017-02-10,2652,6051,2206,0
2017-02-20,3163,10311,6544,0
2017-03-02,2771,7593,5417,0
2017-03-12,1700,11363,4996,0
2017-04-01,2225,16581,3138,0
2017-04-11,2172,23117,1067,0
2017-05-01,1741,7103,226,0
2017-05-11,3973,22800,449,0
2017-05-21,4026,19757,311,0
2017-05-31,4130,18445,707,0
2017-06-20,5247,18070,917,0
2017-07-10,5340,11644,507,0
2017-07-20,10168,14230,967,0
2017-07-30,9941,8997,512,0
2017-08-09,14699,10136,1380,0
2017-08-19,13977,9862,1659,0
2017-09-08,21515,5272,646,0
2017-09-18,19832,2875,351,0
2017-09-28,23737,1859,39,0
2017-10-08,19302,1777,185,0
2017-10-28,14719,2168,238,0
2017-11-07,13477,3765,145,0
2017-11-17,7843,3005,99,0
2017-11-27,3981,794,14,0
2017-12-07,4806,10622,2533,0
2017-12-17,4313,9114,973,0
2017-12-27,2778,9628,1917,0
2018-01-06,3534,13354,1536,0
2018-01-26,2744,9105,1235,0
2018-02-15,2541,3572,85,0
2018-03-17,1627,5968,5026,0
2018-04-16,1930,2907,2241,0
2018-04-26,5904,9113,7142,0
2018-05-06,6298,8406,6450,0
2018-05-26,7783,13240,688,0
2018-06-05,8573,13039,2361,0
2018-06-15,8557,7247,1027,0
2018-06-25,8764,7704,201,0
2018-07-05,11311,5657,815,0
2018-07-15,11727,10101,1703,0
2018-07-25,11186,9643,1906,0
2018-08-04,16053,7283,1127,0
2018-08-14,17278,6778,428,0
2018-08-24,21558,4038,90,0
2018-09-03,22968,2764,35,0
2018-09-13,21069,2559,12,0
2018-10-03,20110,1035,12,0
2018-10-23,16608,873,56,0
2018-11-02,16214,2681,545,0
2018-11-12,11045,2870,1163,0
2018-11-22,10187,4067,780,0
2018-12-02,8905,1782,0,0
2019-01-01,3552,8565,1799,0
2019-01-21,2075,7850,9867,0
2019-02-20,1199,13996,5264,0
2019-03-02,2662,11535,6219,0
2019-03-12,1492,9607,8668,0
2019-04-11,3216,9263,4317,0
2019-04-21,3332,10159,91,0
2019-05-01,2237,3132,48,0
2019-05-11,1785,14850,5170,0
2019-05-21,171,3004,11,0
2019-06-10,527,2474,1,0
2019-06-20,5725,16109,3218,0
2019-06-30,6045,13751,4057,0
2019-07-20,9023,13602,2931,0
2019-07-30,8722,8975,2264,0
2019-08-09,9956,11413,3366,0
